48.1532964,17.0747101
48.1532964,17.0746831
48.1532964,17.0746562
48.1532964,17.0746293
48.1532966,17.0746291
48.1532964,17.0746023
48.1532964,17.0745754
48.1532964,17.0745485
48.1532964,17.0746454
48.1532845,17.0746652
48.1532725,17.0746849
48.1532605,17.0747047
48.1532485,17.0747244
48.1532366,17.0747442
48.1532246,17.0747639
48.1533683,17.0748582
48.1533683,17.0748851
48.1533683,17.074912
48.1533683,17.074939
48.1533683,17.0749659
48.1533683,17.0749928
48.1533683,17.0750198
48.1533683,17.0750467
48.1533683,17.0750736
48.1533683,17.0749659
48.1533503,17.0749659
48.1533324,17.0749659
48.1533144,17.0749659
48.1532964,17.0749659
48.1532785,17.0749659
48.1532605,17.0749659
48.1532425,17.0749659
48.1532246,17.0749659
48.1533683,17.0753402
48.1533683,17.0753151
48.1533683,17.07529
48.1533683,17.0752648
48.1533539,17.0752648
48.1533396,17.0752648
48.1533252,17.0752648
48.1533108,17.0752648
48.153306,17.0752469
48.1533012,17.0752289
48.1532964,17.075211
48.1532917,17.0752289
48.1532869,17.0752469
48.1532821,17.0752648
48.1532677,17.0752648
48.1532533,17.0752648
48.153239,17.0752648
48.1532246,17.0752648
48.1532246,17.07529
48.1532246,17.0753151
48.1532246,17.0753402
48.1532246,17.0754776
48.1532244,17.0754776
48.1532425,17.0754776
48.1532605,17.0754776
48.1532785,17.0754776
48.1532964,17.0754776
48.1533144,17.0754776
48.1533324,17.0754776
48.1533503,17.0754776
48.1533683,17.0754776
48.1533551,17.0754955
48.153342,17.0755135
48.1533288,17.0755314
48.1533156,17.0755494
48.1533024,17.0755673
48.1532893,17.0755853
48.1533024,17.0756032
48.1533156,17.0756212
48.1533288,17.0756391
48.153342,17.0756571
48.1533551,17.0756751
48.1533683,17.075693
48.1533503,17.075693
48.1533324,17.075693
48.1533144,17.075693
48.1532964,17.075693
48.1532785,17.075693
48.1532605,17.075693
48.1532425,17.075693
48.1532246,17.075693
48.1533683,17.0757873
48.1533575,17.0758052
48.1533467,17.0758232
48.153336,17.0758411
48.1533252,17.0758591
48.1533144,17.075877
48.1533036,17.075895
48.1533144,17.0759129
48.1533252,17.0759309
48.153336,17.0759488
48.1533467,17.0759668
48.1533575,17.0759847
48.1533683,17.0760027
48.1533036,17.075895
48.1532878,17.075895
48.153272,17.075895
48.1532562,17.075895
48.1532404,17.075895
48.1532246,17.075895
48.1532073,17.076097
48.1532073,17.0761239
48.1532073,17.0761508
48.1532076,17.0761505
48.1532073,17.0761777
48.1532073,17.0762047
48.1532073,17.0762316
48.1532073,17.0762585
48.1532073,17.0762855
48.1532073,17.0763124
48.1532246,17.0764497
48.1532246,17.0764756
48.1532246,17.0765014
48.1532246,17.0765273
48.1532246,17.0765532
48.1532246,17.076579
48.1532366,17.0765934
48.1532485,17.0766077
48.1532605,17.0766221
48.1532785,17.0766221
48.1532964,17.0766221
48.1533144,17.0766221
48.1533324,17.0766221
48.1533444,17.0766077
48.1533563,17.0765934
48.1533683,17.076579
48.1533683,17.0765532
48.1533683,17.0765273
48.1533683,17.0765014
48.1533683,17.0764756
48.1533683,17.0764497
48.1533563,17.0764354
48.1533444,17.076421
48.1533324,17.0764067
48.1533144,17.0764067
48.1532964,17.0764067
48.1532785,17.0764067
48.1532605,17.0764067
48.1532485,17.076421
48.1532366,17.0764354
48.1532246,17.0764497
48.1532749,17.0765359
48.1532641,17.0765521
48.1532533,17.0765682
48.1532425,17.0765844
48.1532318,17.0766005
48.153221,17.0766167
48.1532102,17.0766329
48.1533683,17.0767163
48.1533519,17.0767163
48.1533355,17.0767163
48.153319,17.0767163
48.1533026,17.0767163
48.1532862,17.0767163
48.1532865,17.0767165
48.1532698,17.0767163
48.1532533,17.0767163
48.1532437,17.0767343
48.1532342,17.0767523
48.1532246,17.0767702
48.1532246,17.0767971
48.1532246,17.0768241
48.1532246,17.076851
48.1532246,17.0768779
48.1532342,17.0768959
48.1532437,17.0769138
48.1532533,17.0769318
48.1532698,17.0769318
48.1532862,17.0769318
48.1533026,17.0769318
48.153319,17.0769318
48.1533355,17.0769318
48.1533519,17.0769318
48.1533683,17.0769318
48.1532246,17.0771984
48.1532425,17.0771984
48.1532605,17.0771984
48.1532785,17.0771984
48.1532964,17.0771984
48.1533144,17.0771984
48.1533324,17.0771984
48.1533503,17.0771984
48.1533683,17.0771984
48.1532749,17.077026
48.1532749,17.077053
48.1532749,17.0770799
48.1532749,17.0771068
48.1532749,17.0771338
48.1532749,17.0771607
48.1532749,17.0771876
48.1532749,17.0772146
48.1532749,17.0772415
48.1532905,17.0772343
48.153306,17.0772271
48.1533216,17.0772199
48.1533372,17.0772128
48.1533527,17.0772056
48.1533683,17.0771984
48.1532246,17.0773357
48.1532425,17.0773357
48.1532605,17.0773357
48.1532785,17.0773357
48.1532964,17.0773357
48.1533144,17.0773357
48.1533324,17.0773357
48.1533322,17.0773355
48.1533503,17.0773357
48.1533683,17.0773357
48.1533683,17.0773591
48.1533683,17.0773824
48.1533683,17.0774058
48.1533683,17.0774291
48.1533683,17.0774524
48.1533683,17.0774758
48.1533575,17.0774946
48.1533467,17.0775135
48.153336,17.0775323
48.1533252,17.0775512
48.1533108,17.0775512
48.1532964,17.0775512
48.1532821,17.0775512
48.1532677,17.0775512
48.1532569,17.0775323
48.1532461,17.0775135
48.1532354,17.0774946
48.1532246,17.0774758
48.1532246,17.0774524
48.1532246,17.0774291
48.1532246,17.0774058
48.1532246,17.0773824
48.1532246,17.0773591
48.1532246,17.0773357
48.1532073,17.0776454
48.1532073,17.0776724
48.1532073,17.0776993
48.1532073,17.0777262
48.1532073,17.0777532
48.1532073,17.0777801
48.1532073,17.077807
48.1532073,17.0778339
48.1532073,17.0778609
48.1533683,17.0779551
48.1533523,17.0779611
48.1533364,17.0779671
48.1533204,17.0779731
48.1533044,17.0779791
48.1532885,17.0779851
48.1532725,17.077991
48.1532565,17.077997
48.1532405,17.078003
48.1532246,17.078009
48.1532404,17.0780198
48.1532562,17.0780305
48.153272,17.0780413
48.1532878,17.0780521
48.1533036,17.0780629
48.1533034,17.0780631
48.1532878,17.0780736
48.153272,17.0780844
48.1532562,17.0780952
48.1532404,17.0781059
48.1532246,17.0781167
48.1532405,17.0781227
48.1532565,17.0781287
48.1532725,17.0781347
48.1532885,17.0781406
48.1533044,17.0781466
48.1533204,17.0781526
48.1533364,17.0781586
48.1533523,17.0781646
48.1533683,17.0781706
48.1532246,17.0784372
48.1532425,17.0784372
48.1532605,17.0784372
48.1532785,17.0784372
48.1532964,17.0784372
48.1533144,17.0784372
48.1533324,17.0784372
48.1533503,17.0784372
48.1533683,17.0784372
48.1532749,17.0782648
48.1532749,17.0782918
48.1532749,17.0783187
48.1532749,17.0783456
48.1532749,17.0783725
48.1532749,17.0783995
48.1532749,17.0784264
48.1532749,17.0784533
48.1532749,17.0784803
48.1532905,17.0784731
48.153306,17.0784659
48.1533216,17.0784587
48.1533372,17.0784515
48.1533527,17.0784444
48.1533683,17.0784372
48.1533683,17.07879
48.1533683,17.0787657
48.1533683,17.0787415
48.1533683,17.0787173
48.1533683,17.078693
48.1533683,17.0786688
48.1533683,17.0786445
48.1533683,17.0786203
48.1533683,17.0785961
48.1533521,17.0785907
48.153336,17.0785853
48.1533198,17.0785799
48.1533196,17.07858
48.1533036,17.0785745
48.1533036,17.0785997
48.1533036,17.0786248
48.1533036,17.0786499
48.1533036,17.0786751
48.1533036,17.0787002
48.1533036,17.0787253
48.153294,17.0787469
48.1532845,17.0787684
48.1532749,17.07879
48.1532623,17.0787819
48.1532497,17.0787738
48.1532372,17.0787657
48.1532246,17.0787576
48.1532246,17.0787343
48.1532246,17.078711
48.1532246,17.0786876
48.1532246,17.0786643
48.1532246,17.078641
48.1532246,17.0786176
48.1532318,17.0785961
48.153239,17.0785745
48.1532073,17.0788842
48.1532073,17.0789111
48.1532073,17.0789381
48.1532073,17.078965
48.1532073,17.0789919
48.1532073,17.0790189
48.1532073,17.0790458
48.1532073,17.0790727
48.1532073,17.0790997
48.1532246,17.0791939
48.1532425,17.0791939
48.1532605,17.0791939
48.1532785,17.0791939
48.1532964,17.0791939
48.1533144,17.0791939
48.1533324,17.0791939
48.1533503,17.0791939
48.1533683,17.0791939
48.1532246,17.0794094
48.1532425,17.0794094
48.1532605,17.0794094
48.1532785,17.0794094
48.1532964,17.0794094
48.1533144,17.0794094
48.1533324,17.0794094
48.1533503,17.0794094
48.1533683,17.0794094
48.1532964,17.0791939
48.1532967,17.0791938
48.1532964,17.0792208
48.1532964,17.0792478
48.1532964,17.0792747
48.1532964,17.0793016
48.1532964,17.0793286
48.1532964,17.0793555
48.1532964,17.0793824
48.1532964,17.0794094
48.1533324,17.0795575
48.1533444,17.0795754
48.1533563,17.0795934
48.1533683,17.0796113
48.1533503,17.0796113
48.1533324,17.0796113
48.1533144,17.0796113
48.1532964,17.0796113
48.1532785,17.0796113
48.1532605,17.0796113
48.1532425,17.0796113
48.1532246,17.0796113
48.1532246,17.0795575
48.1532246,17.0795812
48.1532246,17.0796049
48.1532246,17.0796286
48.1532246,17.0796523
48.1532246,17.079676
48.1533683,17.0800287
48.1533519,17.0800287
48.1533355,17.0800287
48.153319,17.0800287
48.1533026,17.0800287
48.1532862,17.0800287
48.1532698,17.0800287
48.1532533,17.0800287
48.1532437,17.0800144
48.1532342,17.08
48.1532246,17.0799857
48.1532246,17.0799614
48.1532246,17.0799372
48.1532246,17.0799129
48.1532246,17.0798887
48.1532366,17.0798708
48.1532485,17.0798528
48.1532605,17.0798348
48.1532246,17.0802954
48.1532425,17.0802954
48.1532605,17.0802954
48.1532785,17.0802954
48.1532964,17.0802954
48.1533144,17.0802954
48.1533147,17.0802955
48.1533324,17.0802954
48.1533503,17.0802954
48.1533683,17.0802954
48.1532749,17.080123
48.1532749,17.0801499
48.1532749,17.0801769
48.1532749,17.0802038
48.1532749,17.0802307
48.1532749,17.0802577
48.1532749,17.0802846
48.1532749,17.0803115
48.1532749,17.0803384
48.1532905,17.0803313
48.153306,17.0803241
48.1533216,17.0803169
48.1533372,17.0803097
48.1533527,17.0803025
48.1533683,17.0802954
48.1533539,17.0806481
48.1533587,17.0806302
48.1533635,17.0806122
48.1533683,17.0805943
48.1533683,17.0805706
48.1533683,17.0805469
48.1533683,17.0805232
48.1533683,17.0804995
48.1533683,17.0804758
48.1533563,17.0804614
48.1533444,17.0804471
48.1533324,17.0804327
48.1533144,17.0804327
48.1532964,17.0804327
48.1532785,17.0804327
48.1532605,17.0804327
48.1532485,17.0804471
48.1532366,17.0804614
48.1532246,17.0804758
48.1532246,17.0804995
48.1532246,17.0805232
48.1532246,17.0805469
48.1532246,17.0805706
48.1532246,17.0805943
48.1532294,17.0806122
48.1532342,17.0806302
48.153239,17.0806481
48.1532246,17.0807424
48.1532425,17.0807424
48.1532605,17.0807424
48.1532785,17.0807424
48.1532964,17.0807424
48.1532961,17.0807426
48.1533144,17.0807424
48.1533324,17.0807424
48.1533503,17.0807424
48.1533683,17.0807424
48.1533683,17.0809578
48.1533603,17.0809339
48.1533523,17.08091
48.1533444,17.080886
48.1533364,17.0808621
48.1533284,17.0808381
48.1533204,17.0808142
48.1533124,17.0807903
48.1533044,17.0807663
48.1532964,17.0807424
48.1532885,17.0807663
48.1532805,17.0807903
48.1532725,17.0808142
48.1532645,17.0808381
48.1532565,17.0808621
48.1532485,17.080886
48.1532405,17.08091
48.1532326,17.0809339
48.1532246,17.0809578
48.1533539,17.0810521
48.1533587,17.08107
48.1533635,17.081088
48.1533683,17.0811059
48.1533683,17.0811296
48.1533683,17.0811533
48.1533683,17.081177
48.1533683,17.0812007
48.1533683,17.0812244
48.1533563,17.0812388
48.1533444,17.0812532
48.1533324,17.0812675
48.1533204,17.0812496
48.1533084,17.0812316
48.1532964,17.0812137
48.1532845,17.0812316
48.1532725,17.0812496
48.1532605,17.0812675
48.1532485,17.0812532
48.1532366,17.0812388
48.1532246,17.0812244
48.1532246,17.0812007
48.1532246,17.081177
48.1532246,17.0811533
48.1532246,17.0811296
48.1532246,17.0811059
48.1532294,17.081088
48.1532294,17.0810881
48.1532342,17.08107
48.153239,17.0810521
48.1532964,17.081149
48.1532964,17.0811706
48.1532964,17.0811921
48.1532964,17.0812137
48.1532246,17.0813618
48.1532425,17.0813618
48.1532605,17.0813618
48.1532785,17.0813618
48.1532964,17.0813618
48.1533144,17.0813618
48.1533324,17.0813618
48.1533503,17.0813618
48.1533683,17.0813618
48.1533683,17.0813851
48.1533683,17.0814085
48.1533683,17.0814318
48.1533683,17.0814551
48.1533683,17.0814785
48.1533683,17.0815018
48.1533575,17.0815207
48.1533467,17.0815395
48.153336,17.0815584
48.1533252,17.0815772
48.1533108,17.0815772
48.1532964,17.0815772
48.1532821,17.0815772
48.1532677,17.0815772
48.1532569,17.0815584
48.1532461,17.0815395
48.1532354,17.0815207
48.1532246,17.0815018
48.1532246,17.0814785
48.1532246,17.0814551
48.1532246,17.0814318
48.1532246,17.0814085
48.1532246,17.0813851
48.1532246,17.0813618
48.1533683,17.0817146
48.1533683,17.0817397
48.1533683,17.0817648
48.1533683,17.08179
48.1533539,17.08179
48.1533396,17.08179
48.1533252,17.08179
48.1533108,17.08179
48.153306,17.0818079
48.1533012,17.0818259
48.1532964,17.0818438
48.1532962,17.0818438
48.1532917,17.0818259
48.1532869,17.0818079
48.1532821,17.08179
48.1532677,17.08179
48.1532533,17.08179
48.153239,17.08179
48.1532246,17.08179
48.1532246,17.0817648
48.1532246,17.0817397
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
48.1532246,17.0817146
